,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/20),11833.0,1일전 (04/19),,1주일전 (04/13),12333.0,2주일전 (04/06),14333.0,1개월전,22200.0,1년전,19833.0,일평년,18700.0,2020-04-20
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/21),14000.0,1일전 (04/20),13500.0,1주일전 (04/14),15000.0,2주일전 (04/07),17500.0,1개월전,20875.0,1년전,16000.0,일평년,18117.0,2020-04-21
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/21),10500.0,1일전 (04/20),10000.0,1주일전 (04/14),11500.0,2주일전 (04/07),14000.0,1개월전,17375.0,1년전,12500.0,일평년,14283.0,2020-04-21
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/21),28333.0,1일전 (04/20),25667.0,1주일전 (04/14),29667.0,2주일전 (04/07),42667.0,1개월전,48333.0,1년전,32833.0,일평년,36194.0,2020-04-21
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/21),22667.0,1일전 (04/20),20000.0,1주일전 (04/14),23667.0,2주일전 (04/07),36667.0,1개월전,42333.0,1년전,28083.0,일평년,29204.0,2020-04-21
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/21),15667.0,1일전 (04/20),16333.0,1주일전 (04/14),17000.0,2주일전 (04/07),19000.0,1개월전,26167.0,1년전,24000.0,일평년,23172.0,2020-04-21
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/21),11167.0,1일전 (04/20),11833.0,1주일전 (04/14),12667.0,2주일전 (04/07),14667.0,1개월전,21167.0,1년전,19833.0,일평년,18528.0,2020-04-21
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/22),15000.0,1일전 (04/21),14000.0,1주일전 (04/15),,2주일전 (04/08),17500.0,1개월전,20875.0,1년전,16200.0,일평년,17967.0,2020-04-22
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/22),11500.0,1일전 (04/21),10500.0,1주일전 (04/15),,2주일전 (04/08),14000.0,1개월전,17375.0,1년전,12700.0,일평년,14150.0,2020-04-22
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/22),30667.0,1일전 (04/21),28333.0,1주일전 (04/15),,2주일전 (04/08),41000.0,1개월전,48333.0,1년전,32067.0,일평년,35539.0,2020-04-22
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/22),25000.0,1일전 (04/21),22667.0,1주일전 (04/15),,2주일전 (04/08),35000.0,1개월전,42333.0,1년전,27333.0,일평년,28554.0,2020-04-22
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/22),15333.0,1일전 (04/21),15667.0,1주일전 (04/15),,2주일전 (04/08),19000.0,1개월전,26167.0,1년전,23400.0,일평년,22872.0,2020-04-22
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/22),10833.0,1일전 (04/21),11167.0,1주일전 (04/15),,2주일전 (04/08),14667.0,1개월전,21167.0,1년전,19267.0,일평년,18328.0,2020-04-22
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/23),16000.0,1일전 (04/22),15000.0,1주일전 (04/16),15000.0,2주일전 (04/09),17000.0,1개월전,20200.0,1년전,16300.0,일평년,17908.0,2020-04-23
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/23),12500.0,1일전 (04/22),11500.0,1주일전 (04/16),11500.0,2주일전 (04/09),13500.0,1개월전,16700.0,1년전,12800.0,일평년,13975.0,2020-04-23
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/23),32000.0,1일전 (04/22),30667.0,1주일전 (04/16),33333.0,2주일전 (04/09),38333.0,1개월전,47533.0,1년전,30267.0,일평년,34511.0,2020-04-23
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/23),26333.0,1일전 (04/22),25000.0,1주일전 (04/16),27000.0,2주일전 (04/09),32333.0,1개월전,41533.0,1년전,25533.0,일평년,27570.0,2020-04-23
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/23),17000.0,1일전 (04/22),15333.0,1주일전 (04/16),16667.0,2주일전 (04/09),18000.0,1개월전,25733.0,1년전,22533.0,일평년,22389.0,2020-04-23
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/23),12667.0,1일전 (04/22),10833.0,1주일전 (04/16),12167.0,2주일전 (04/09),13667.0,1개월전,20733.0,1년전,18467.0,일평년,17878.0,2020-04-23
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/24),16000.0,1일전 (04/23),16000.0,1주일전 (04/17),15000.0,2주일전 (04/10),17000.0,1개월전,18500.0,1년전,16600.0,일평년,17692.0,2020-04-24
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/24),12500.0,1일전 (04/23),12500.0,1주일전 (04/17),11500.0,2주일전 (04/10),13500.0,1개월전,15000.0,1년전,13100.0,일평년,13792.0,2020-04-24
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/24),34000.0,1일전 (04/23),32000.0,1주일전 (04/17),34000.0,2주일전 (04/10),36667.0,1개월전,45867.0,1년전,28933.0,일평년,33489.0,2020-04-24
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/24),28333.0,1일전 (04/23),26333.0,1주일전 (04/17),27667.0,2주일전 (04/10),30667.0,1개월전,39867.0,1년전,24133.0,일평년,26370.0,2020-04-24
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/24),16000.0,1일전 (04/23),17000.0,1주일전 (04/17),16333.0,2주일전 (04/10),17333.0,1개월전,24733.0,1년전,21333.0,일평년,21611.0,2020-04-24
