,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/21),4000.0,1일전 (04/20),4000.0,1주일전 (04/14),3700.0,2주일전 (04/07),4100.0,1개월전,3800.0,1년전,5275.0,일평년,4272.0,2020-04-21
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/22),5100.0,1일전 (04/21),5100.0,1주일전 (04/15),,2주일전 (04/08),5200.0,1개월전,4775.0,1년전,6380.0,일평년,5442.0,2020-04-22
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/22),4000.0,1일전 (04/21),4000.0,1주일전 (04/15),,2주일전 (04/08),4100.0,1개월전,3800.0,1년전,5280.0,일평년,4282.0,2020-04-22
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/23),5100.0,1일전 (04/22),5100.0,1주일전 (04/16),4200.0,2주일전 (04/09),5200.0,1개월전,4800.0,1년전,6400.0,일평년,5460.0,2020-04-23
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/23),4000.0,1일전 (04/22),4000.0,1주일전 (04/16),3100.0,2주일전 (04/09),4100.0,1개월전,3820.0,1년전,5300.0,일평년,4293.0,2020-04-23
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/24),5100.0,1일전 (04/23),5100.0,1주일전 (04/17),5000.0,2주일전 (04/10),4600.0,1개월전,5052.0,1년전,6340.0,일평년,5469.0,2020-04-24
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/24),4000.0,1일전 (04/23),4000.0,1주일전 (04/17),3900.0,2주일전 (04/10),3600.0,1개월전,4052.0,1년전,5240.0,일평년,4303.0,2020-04-24
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/25),,1일전 (04/24),5100.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,5052.0,1년전,6340.0,일평년,5469.0,2020-04-25
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/25),,1일전 (04/24),4000.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,4052.0,1년전,5240.0,일평년,4303.0,2020-04-25
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/27),5100.0,1일전 (04/26),,1주일전 (04/20),5100.0,2주일전 (04/13),4900.0,1개월전,5392.0,1년전,6175.0,일평년,5345.0,2020-04-27
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/27),4000.0,1일전 (04/26),,1주일전 (04/20),4000.0,2주일전 (04/13),3900.0,1개월전,4392.0,1년전,5075.0,일평년,4223.0,2020-04-27
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/28),5200.0,1일전 (04/27),5100.0,1주일전 (04/21),5100.0,2주일전 (04/14),4800.0,1개월전,5515.0,1년전,6175.0,일평년,5314.0,2020-04-28
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/28),4100.0,1일전 (04/27),4000.0,1주일전 (04/21),4000.0,2주일전 (04/14),3700.0,1개월전,4515.0,1년전,5075.0,일평년,4201.0,2020-04-28
