,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/05),61000.0,1일전 (06/04),61000.0,1주일전 (05/29),60800.0,2주일전 (05/22),55200.0,1개월전,50550.0,1년전,34840.0,일평년,31700.0,2020-06-05
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/05),54800.0,1일전 (06/04),54800.0,1주일전 (05/29),54400.0,2주일전 (05/22),49200.0,1개월전,45250.0,1년전,30240.0,일평년,27227.0,2020-06-05
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/06),,1일전 (06/05),61000.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,50550.0,1년전,34840.0,일평년,31700.0,2020-06-06
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/06),,1일전 (06/05),54800.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,45250.0,1년전,30240.0,일평년,27227.0,2020-06-06
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/08),61000.0,1일전 (06/07),,1주일전 (06/01),60400.0,2주일전 (05/25),55000.0,1개월전,51360.0,1년전,34900.0,일평년,31807.0,2020-06-08
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/08),54800.0,1일전 (06/07),,1주일전 (06/01),54200.0,2주일전 (05/25),49000.0,1개월전,45960.0,1년전,30300.0,일평년,27335.0,2020-06-08
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/09),60600.0,1일전 (06/08),61000.0,1주일전 (06/02),60400.0,2주일전 (05/26),56800.0,1개월전,51050.0,1년전,34900.0,일평년,31860.0,2020-06-09
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/09),54400.0,1일전 (06/08),54800.0,1주일전 (06/02),54200.0,2주일전 (05/26),50800.0,1개월전,45650.0,1년전,30300.0,일평년,27393.0,2020-06-09
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/10),59800.0,1일전 (06/09),60600.0,1주일전 (06/03),60200.0,2주일전 (05/27),58400.0,1개월전,51050.0,1년전,35240.0,일평년,32013.0,2020-06-10
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/10),53600.0,1일전 (06/09),54400.0,1주일전 (06/03),54000.0,2주일전 (05/27),52400.0,1개월전,45650.0,1년전,30600.0,일평년,27533.0,2020-06-10
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/11),59800.0,1일전 (06/10),59800.0,1주일전 (06/04),61000.0,2주일전 (05/28),59800.0,1개월전,51040.0,1년전,35600.0,일평년,32193.0,2020-06-11
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/11),53600.0,1일전 (06/10),53600.0,1주일전 (06/04),54800.0,2주일전 (05/28),53240.0,1개월전,45640.0,1년전,30920.0,일평년,27713.0,2020-06-11
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/12),59400.0,1일전 (06/11),59800.0,1주일전 (06/05),61000.0,2주일전 (05/29),60800.0,1개월전,50800.0,1년전,35880.0,일평년,32327.0,2020-06-12
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/12),53200.0,1일전 (06/11),53600.0,1주일전 (06/05),54800.0,2주일전 (05/29),54400.0,1개월전,45400.0,1년전,31160.0,일평년,27847.0,2020-06-12
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/13),,1일전 (06/12),59400.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,50800.0,1년전,35880.0,일평년,32327.0,2020-06-13
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/13),,1일전 (06/12),53200.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,45400.0,1년전,31160.0,일평년,27847.0,2020-06-13
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/15),59200.0,1일전 (06/14),,1주일전 (06/08),61000.0,2주일전 (06/01),60400.0,1개월전,52080.0,1년전,37150.0,일평년,32863.0,2020-06-15
15,고구마,151,밤(10kg),00,중품,05,10kg,당일 (06/15),53000.0,1일전 (06/14),,1주일전 (06/08),54800.0,2주일전 (06/01),54200.0,1개월전,46440.0,1년전,32350.0,일평년,28370.0,2020-06-15
14,고구마,151,밤(10kg),00,상품,04,10kg,당일 (06/16),57400.0,1일전 (06/15),59200.0,1주일전 (06/09),60600.0,2주일전 (06/02),60400.0,1개월전,52350.0,1년전,37150.0,일평년,33103.0,2020-06-16
