,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/22),49000.0,1일전 (04/21),48800.0,1주일전 (04/15),,2주일전 (04/08),19600.0,1개월전,20900.0,1년전,49880.0,일평년,39483.0,2020-04-22
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/23),55200.0,1일전 (04/22),54200.0,1주일전 (04/16),53800.0,2주일전 (04/09),53000.0,1개월전,25480.0,1년전,54080.0,일평년,44160.0,2020-04-23
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/23),50000.0,1일전 (04/22),49000.0,1주일전 (04/16),48600.0,2주일전 (04/09),46800.0,1개월전,21080.0,1년전,47520.0,일평년,38843.0,2020-04-23
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/24),55200.0,1일전 (04/23),55200.0,1주일전 (04/17),53200.0,2주일전 (04/10),54600.0,1개월전,25760.0,1년전,51800.0,일평년,43493.0,2020-04-24
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/24),50000.0,1일전 (04/23),50000.0,1주일전 (04/17),48000.0,2주일전 (04/10),49000.0,1개월전,21360.0,1년전,45280.0,일평년,38213.0,2020-04-24
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/25),,1일전 (04/24),55200.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,25760.0,1년전,51800.0,일평년,43493.0,2020-04-25
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/25),,1일전 (04/24),50000.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,21360.0,1년전,45280.0,일평년,38213.0,2020-04-25
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/27),54800.0,1일전 (04/26),,1주일전 (04/20),52800.0,2주일전 (04/13),54200.0,1개월전,25800.0,1년전,47850.0,일평년,43390.0,2020-04-27
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/27),49600.0,1일전 (04/26),,1주일전 (04/20),47600.0,2주일전 (04/13),48600.0,1개월전,21400.0,1년전,41450.0,일평년,38137.0,2020-04-27
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/28),56600.0,1일전 (04/27),54800.0,1주일전 (04/21),54000.0,2주일전 (04/14),55600.0,1개월전,25700.0,1년전,47850.0,일평년,44257.0,2020-04-28
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/28),51400.0,1일전 (04/27),49600.0,1주일전 (04/21),48800.0,2주일전 (04/14),50000.0,1개월전,21300.0,1년전,41450.0,일평년,38963.0,2020-04-28
