,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/22),15000.0,1일전 (04/21),15200.0,1주일전 (04/15),,2주일전 (04/08),13700.0,1개월전,10850.0,1년전,4180.0,일평년,5255.0,2020-04-22
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/22),12600.0,1일전 (04/21),12600.0,1주일전 (04/15),,2주일전 (04/08),11400.0,1개월전,8700.0,1년전,3180.0,일평년,4228.0,2020-04-22
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/23),15000.0,1일전 (04/22),15000.0,1주일전 (04/16),17400.0,2주일전 (04/09),13500.0,1개월전,10860.0,1년전,4340.0,일평년,5285.0,2020-04-23
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/23),12400.0,1일전 (04/22),12600.0,1주일전 (04/16),15100.0,2주일전 (04/09),11200.0,1개월전,8700.0,1년전,3340.0,일평년,4265.0,2020-04-23
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/24),15200.0,1일전 (04/23),15000.0,1주일전 (04/17),16100.0,2주일전 (04/10),13500.0,1개월전,10880.0,1년전,4540.0,일평년,5300.0,2020-04-24
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/24),12900.0,1일전 (04/23),12400.0,1주일전 (04/17),13600.0,2주일전 (04/10),11200.0,1개월전,8720.0,1년전,3540.0,일평년,4293.0,2020-04-24
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/25),,1일전 (04/24),15200.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,10880.0,1년전,4540.0,일평년,5300.0,2020-04-25
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/25),,1일전 (04/24),12900.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,8720.0,1년전,3540.0,일평년,4293.0,2020-04-25
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/27),15800.0,1일전 (04/26),,1주일전 (04/20),15000.0,2주일전 (04/13),14700.0,1개월전,11700.0,1년전,4700.0,일평년,5373.0,2020-04-27
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/27),13600.0,1일전 (04/26),,1주일전 (04/20),12500.0,2주일전 (04/13),12500.0,1개월전,9540.0,1년전,3700.0,일평년,4337.0,2020-04-27
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/28),15800.0,1일전 (04/27),15800.0,1주일전 (04/21),15200.0,2주일전 (04/14),16900.0,1개월전,11900.0,1년전,4700.0,일평년,5430.0,2020-04-28
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/28),13800.0,1일전 (04/27),13600.0,1주일전 (04/21),12600.0,2주일전 (04/14),14500.0,1개월전,9750.0,1년전,3700.0,일평년,4387.0,2020-04-28
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/29),16200.0,1일전 (04/28),15800.0,1주일전 (04/22),15000.0,2주일전 (04/15),,1개월전,11900.0,1년전,4640.0,일평년,5512.0,2020-04-29
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/29),14200.0,1일전 (04/28),13800.0,1주일전 (04/22),12600.0,2주일전 (04/15),,1개월전,9750.0,1년전,3640.0,일평년,4452.0,2020-04-29
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (04/30),,1일전 (04/29),16200.0,1주일전 (04/23),15000.0,2주일전 (04/16),17400.0,1개월전,11900.0,1년전,4640.0,일평년,5512.0,2020-04-30
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (04/30),,1일전 (04/29),14200.0,1주일전 (04/23),12400.0,2주일전 (04/16),15100.0,1개월전,9750.0,1년전,3640.0,일평년,4452.0,2020-04-30
