,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),204114.0,2주일전 (04/17),205257.0,1개월전,204114.0,1년전,221257.0,일평년,190552.0,2020-05-01
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),193714.0,2주일전 (04/17),195143.0,1개월전,193714.0,1년전,209143.0,일평년,178514.0,2020-05-01
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),128000.0,2주일전 (04/17),131400.0,1개월전,141000.0,1년전,141840.0,일평년,110533.0,2020-05-01
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/04),204114.0,1일전 (05/03),,1주일전 (04/27),204114.0,2주일전 (04/20),205257.0,1개월전,204400.0,1년전,221943.0,일평년,190552.0,2020-05-04
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/04),193714.0,1일전 (05/03),,1주일전 (04/27),193714.0,2주일전 (04/20),195143.0,1개월전,194072.0,1년전,209600.0,일평년,178514.0,2020-05-04
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/04),127000.0,1일전 (05/03),,1주일전 (04/27),128000.0,2주일전 (04/20),131400.0,1개월전,140500.0,1년전,143000.0,일평년,110467.0,2020-05-04
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/05),,1일전 (05/04),204114.0,1주일전 (04/28),204114.0,2주일전 (04/21),204114.0,1개월전,204400.0,1년전,221943.0,일평년,190552.0,2020-05-05
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/05),,1일전 (05/04),193714.0,1주일전 (04/28),193714.0,2주일전 (04/21),193714.0,1개월전,194072.0,1년전,209600.0,일평년,178514.0,2020-05-05
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/05),,1일전 (05/04),127000.0,1주일전 (04/28),127000.0,2주일전 (04/21),129400.0,1개월전,140500.0,1년전,143000.0,일평년,110467.0,2020-05-05
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/06),205486.0,1일전 (05/05),,1주일전 (04/29),204114.0,2주일전 (04/22),204114.0,1개월전,204571.0,1년전,221943.0,일평년,190552.0,2020-05-06
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/06),195429.0,1일전 (05/05),,1주일전 (04/29),193714.0,2주일전 (04/22),193714.0,1개월전,194286.0,1년전,209600.0,일평년,178514.0,2020-05-06
