,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/22),10200.0,1일전 (04/21),10500.0,1주일전 (04/15),,2주일전 (04/08),10200.0,1개월전,10650.0,1년전,8920.0,일평년,10550.0,2020-04-22
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/22),7800.0,1일전 (04/21),8000.0,1주일전 (04/15),,2주일전 (04/08),7800.0,1개월전,8250.0,1년전,6480.0,일평년,8257.0,2020-04-22
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/23),9700.0,1일전 (04/22),10200.0,1주일전 (04/16),10800.0,2주일전 (04/09),10400.0,1개월전,10680.0,1년전,8640.0,일평년,10583.0,2020-04-23
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/23),7200.0,1일전 (04/22),7800.0,1주일전 (04/16),8400.0,2주일전 (04/09),8000.0,1개월전,8280.0,1년전,6240.0,일평년,8263.0,2020-04-23
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/24),9200.0,1일전 (04/23),9700.0,1주일전 (04/17),11200.0,2주일전 (04/10),10800.0,1개월전,10840.0,1년전,8400.0,일평년,10530.0,2020-04-24
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/24),6800.0,1일전 (04/23),7200.0,1주일전 (04/17),8800.0,2주일전 (04/10),8400.0,1개월전,8440.0,1년전,6000.0,일평년,8170.0,2020-04-24
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/25),,1일전 (04/24),9200.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,10840.0,1년전,8400.0,일평년,10530.0,2020-04-25
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/25),,1일전 (04/24),6800.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,8440.0,1년전,6000.0,일평년,8170.0,2020-04-25
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/27),9500.0,1일전 (04/26),,1주일전 (04/20),10800.0,2주일전 (04/13),11800.0,1개월전,10360.0,1년전,8100.0,일평년,10333.0,2020-04-27
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/27),7100.0,1일전 (04/26),,1주일전 (04/20),8200.0,2주일전 (04/13),9400.0,1개월전,7960.0,1년전,5700.0,일평년,7920.0,2020-04-27
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/28),10100.0,1일전 (04/27),9500.0,1주일전 (04/21),10500.0,2주일전 (04/14),11800.0,1개월전,10250.0,1년전,8100.0,일평년,10467.0,2020-04-28
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/28),7700.0,1일전 (04/27),7100.0,1주일전 (04/21),8000.0,2주일전 (04/14),9400.0,1개월전,7850.0,1년전,5700.0,일평년,8040.0,2020-04-28
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/29),11000.0,1일전 (04/28),10100.0,1주일전 (04/22),10200.0,2주일전 (04/15),,1개월전,10250.0,1년전,8040.0,일평년,10597.0,2020-04-29
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/29),8600.0,1일전 (04/28),7700.0,1주일전 (04/22),7800.0,2주일전 (04/15),,1개월전,7850.0,1년전,5640.0,일평년,8170.0,2020-04-29
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (04/30),,1일전 (04/29),11000.0,1주일전 (04/23),9700.0,2주일전 (04/16),10800.0,1개월전,10250.0,1년전,8040.0,일평년,10597.0,2020-04-30
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (04/30),,1일전 (04/29),8600.0,1주일전 (04/23),7200.0,2주일전 (04/16),8400.0,1개월전,7850.0,1년전,5640.0,일평년,8170.0,2020-04-30
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),9200.0,2주일전 (04/17),11200.0,1개월전,10250.0,1년전,8040.0,일평년,10597.0,2020-05-01
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),6800.0,2주일전 (04/17),8800.0,1개월전,7850.0,1년전,5640.0,일평년,8170.0,2020-05-01
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/04),11200.0,1일전 (05/03),,1주일전 (04/27),9500.0,2주일전 (04/20),10800.0,1개월전,9800.0,1년전,8250.0,일평년,10070.0,2020-05-04
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/04),8800.0,1일전 (05/03),,1주일전 (04/27),7100.0,2주일전 (04/20),8200.0,1개월전,7400.0,1년전,5900.0,일평년,7680.0,2020-05-04
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/05),,1일전 (05/04),11200.0,1주일전 (04/28),10100.0,2주일전 (04/21),10500.0,1개월전,9800.0,1년전,8250.0,일평년,10070.0,2020-05-05
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/05),,1일전 (05/04),8800.0,1주일전 (04/28),7700.0,2주일전 (04/21),8000.0,1개월전,7400.0,1년전,5900.0,일평년,7680.0,2020-05-05
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/06),10000.0,1일전 (05/05),,1주일전 (04/29),11000.0,2주일전 (04/22),10200.0,1개월전,9880.0,1년전,8250.0,일평년,9967.0,2020-05-06
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/06),7600.0,1일전 (05/05),,1주일전 (04/29),8600.0,2주일전 (04/22),7800.0,1개월전,7480.0,1년전,5900.0,일평년,7600.0,2020-05-06
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/07),10600.0,1일전 (05/06),10000.0,1주일전 (04/30),,2주일전 (04/23),9700.0,1개월전,10040.0,1년전,8510.0,일평년,9967.0,2020-05-07
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/07),8000.0,1일전 (05/06),7600.0,1주일전 (04/30),,2주일전 (04/23),7200.0,1개월전,7640.0,1년전,6170.0,일평년,7617.0,2020-05-07
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/08),10000.0,1일전 (05/07),10600.0,1주일전 (05/01),,2주일전 (04/24),9200.0,1개월전,10320.0,1년전,8910.0,일평년,9953.0,2020-05-08
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/08),7400.0,1일전 (05/07),8000.0,1주일전 (05/01),,2주일전 (04/24),6800.0,1개월전,7920.0,1년전,6590.0,일평년,7653.0,2020-05-08
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/09),,1일전 (05/08),10000.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,10320.0,1년전,8910.0,일평년,9953.0,2020-05-09
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/09),,1일전 (05/08),7400.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,7920.0,1년전,6590.0,일평년,7653.0,2020-05-09
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/11),9800.0,1일전 (05/10),,1주일전 (05/04),11200.0,2주일전 (04/27),9500.0,1개월전,11200.0,1년전,9638.0,일평년,10013.0,2020-05-11
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/11),7200.0,1일전 (05/10),,1주일전 (05/04),8800.0,2주일전 (04/27),7100.0,1개월전,8800.0,1년전,7288.0,일평년,7773.0,2020-05-11
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/12),8900.0,1일전 (05/11),9800.0,1주일전 (05/05),,2주일전 (04/28),10100.0,1개월전,11200.0,1년전,9638.0,일평년,9997.0,2020-05-12
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/12),6500.0,1일전 (05/11),7200.0,1주일전 (05/05),,2주일전 (04/28),7700.0,1개월전,8800.0,1년전,7288.0,일평년,7770.0,2020-05-12
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/13),8500.0,1일전 (05/12),8900.0,1주일전 (05/06),10000.0,2주일전 (04/29),11000.0,1개월전,11120.0,1년전,9570.0,일평년,9990.0,2020-05-13
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/13),6100.0,1일전 (05/12),6500.0,1주일전 (05/06),7600.0,2주일전 (04/29),8600.0,1개월전,8720.0,1년전,7210.0,일평년,7760.0,2020-05-13
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/14),8900.0,1일전 (05/13),8500.0,1주일전 (05/07),10600.0,2주일전 (04/30),,1개월전,11280.0,1년전,9480.0,일평년,9890.0,2020-05-14
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/14),6300.0,1일전 (05/13),6100.0,1주일전 (05/07),8000.0,2주일전 (04/30),,1개월전,8880.0,1년전,7100.0,일평년,7673.0,2020-05-14
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/15),8900.0,1일전 (05/14),8900.0,1주일전 (05/08),10000.0,2주일전 (05/01),,1개월전,11400.0,1년전,9360.0,일평년,9750.0,2020-05-15
